user_id,occurred_at,experiment,experiment_group,location,device,user_type
12249,2014-06-02T12:27:13Z,publisher_update,test_group,Russia,macbook air,1
4058,2014-06-17T09:31:34Z,publisher_update,control_group,United Kingdom,windows surface,3
12251,2014-06-04T10:16:19Z,publisher_update,control_group,United States,lenovo thinkpad,2
12263,2014-06-06T21:19:52Z,publisher_update,test_group,Canada,lenovo thinkpad,1
4077,2014-06-03T14:35:53Z,publisher_update,control_group,Germany,macbook pro,3
4092,2014-06-11T09:31:14Z,publisher_update,control_group,United States,nexus 5,3
12292,2014-06-03T17:32:45Z,publisher_update,test_group,Spain,iphone 5,2
4103,2014-06-05T09:31:18Z,publisher_update,control_group,United Kingdom,ipad air,3
8876,2014-06-30T09:31:29Z,publisher_update,test_group,United States,samsung galaxy note,3
4108,2014-06-05T09:31:33Z,publisher_update,test_group,United States,macbook pro,1
12301,2014-06-12T09:56:44Z,publisher_update,test_group,Japan,macbook air,3
4115,2014-06-12T09:31:27Z,publisher_update,test_group,United States,macbook pro,3
12310,2014-06-05T11:07:42Z,publisher_update,control_group,Russia,macbook pro,3
4119,2014-06-02T10:09:00Z,publisher_update,test_group,Mexico,macbook pro,1
4121,2014-06-19T09:31:23Z,publisher_update,control_group,Australia,macbook air,2
4126,2014-06-27T09:31:16Z,publisher_update,test_group,Brazil,dell inspiron notebook,2
12323,2014-06-03T07:11:21Z,publisher_update,test_group,India,dell inspiron notebook,1
4139,2014-06-13T09:31:30Z,publisher_update,test_group,United States,iphone 5s,2
4140,2014-06-04T05:47:54Z,publisher_update,test_group,Finland,macbook pro,1
12333,2014-06-04T13:01:34Z,publisher_update,test_group,Italy,nexus 5,3
12335,2014-06-01T11:37:53Z,publisher_update,test_group,Germany,iphone 5,1
12341,2014-06-05T15:16:50Z,publisher_update,control_group,Finland,iphone 5,1
4152,2014-06-02T09:31:29Z,publisher_update,test_group,United States,dell inspiron desktop,1
12348,2014-06-07T10:09:02Z,publisher_update,test_group,Russia,nokia lumia 635,3
4158,2014-06-09T09:31:54Z,publisher_update,control_group,Japan,asus chromebook,3
4160,2014-06-16T09:31:42Z,publisher_update,control_group,United States,iphone 4s,3
4163,2014-06-01T06:59:15Z,publisher_update,test_group,Egypt,samsung galaxy s4,2
12356,2014-06-03T09:31:18Z,publisher_update,control_group,United States,windows surface,3
12357,2014-06-03T09:31:28Z,publisher_update,control_group,Japan,macbook pro,1
12358,2014-06-03T09:31:38Z,publisher_update,test_group,Australia,dell inspiron desktop,1
12361,2014-06-02T17:18:58Z,publisher_update,control_group,India,iphone 5s,2
4175,2014-06-04T18:16:56Z,publisher_update,test_group,Korea,macbook pro,1
4177,2014-06-16T09:31:37Z,publisher_update,test_group,United States,nexus 5,2
12372,2014-06-03T09:31:20Z,publisher_update,control_group,India,lenovo thinkpad,3
12375,2014-06-03T06:01:17Z,publisher_update,control_group,Japan,iphone 5,2
12382,2014-06-03T18:26:53Z,publisher_update,test_group,Germany,iphone 4s,1
12389,2014-06-03T09:31:52Z,publisher_update,test_group,Brazil,iphone 5s,1
4198,2014-06-09T09:31:33Z,publisher_update,control_group,Russia,samsung galaxy s4,2
12391,2014-06-02T12:24:53Z,publisher_update,control_group,Germany,macbook pro,1
12393,2014-06-06T11:10:28Z,publisher_update,control_group,Germany,dell inspiron desktop,3
12395,2014-06-03T09:31:19Z,publisher_update,control_group,United Kingdom,iphone 5s,2
4204,2014-06-02T10:42:57Z,publisher_update,test_group,United States,nexus 5,1
4207,2014-06-10T09:31:34Z,publisher_update,test_group,Australia,dell inspiron notebook,1
12400,2014-06-01T08:53:36Z,publisher_update,test_group,Japan,macbook pro,1
4209,2014-06-03T09:31:18Z,publisher_update,control_group,Norway,macbook pro,1
12406,2014-06-02T15:07:20Z,publisher_update,control_group,Russia,macbook pro,3
12408,2014-06-03T09:31:27Z,publisher_update,test_group,United States,hp pavilion desktop,2
4220,2014-06-17T09:31:39Z,publisher_update,test_group,France,macbook air,1
4226,2014-06-10T09:31:18Z,publisher_update,control_group,Russia,nexus 10,1
12420,2014-06-05T12:12:09Z,publisher_update,test_group,Poland,macbook air,1
12421,2014-06-03T17:44:39Z,publisher_update,control_group,Japan,asus chromebook,3
12425,2014-06-03T07:07:54Z,publisher_update,control_group,Australia,macbook air,1
12429,2014-06-06T20:01:51Z,publisher_update,test_group,Sweden,macbook pro,3
12436,2014-06-06T14:52:18Z,publisher_update,test_group,France,lenovo thinkpad,2
12439,2014-06-11T09:31:20Z,publisher_update,test_group,United States,dell inspiron notebook,2
4248,2014-06-07T19:44:14Z,publisher_update,test_group,United States,acer aspire notebook,1
4251,2014-06-25T09:31:27Z,publisher_update,test_group,Taiwan,iphone 4s,1
4256,2014-06-01T08:22:20Z,publisher_update,test_group,Japan,nexus 5,1
12449,2014-06-03T12:17:17Z,publisher_update,test_group,Italy,dell inspiron desktop,2
12456,2014-06-07T19:39:38Z,publisher_update,control_group,Switzerland,nexus 5,1
10268,2014-06-04T15:23:02Z,publisher_update,control_group,Chile,macbook pro,3
12464,2014-06-11T09:31:55Z,publisher_update,test_group,Taiwan,macbook pro,2
4274,2014-06-26T09:31:21Z,publisher_update,test_group,United States,acer aspire desktop,1
4281,2014-06-12T09:31:37Z,publisher_update,test_group,Germany,mac mini,1
4282,2014-06-26T09:31:38Z,publisher_update,control_group,United States,acer aspire notebook,2
12477,2014-06-05T17:29:52Z,publisher_update,test_group,United States,acer aspire notebook,3
12480,2014-06-03T10:49:51Z,publisher_update,test_group,Russia,samsung galaxy s4,3
12481,2014-06-04T09:31:33Z,publisher_update,control_group,Egypt,iphone 5s,3
4291,2014-06-06T09:31:23Z,publisher_update,test_group,United States,macbook pro,3
10273,2014-06-02T09:31:45Z,publisher_update,control_group,United States,ipad air,3
4296,2014-06-27T09:31:30Z,publisher_update,control_group,Germany,acer aspire notebook,3
4299,2014-06-06T09:31:22Z,publisher_update,test_group,United States,ipad air,3
12493,2014-06-06T16:31:15Z,publisher_update,test_group,United States,ipad air,1
12496,2014-06-05T09:31:08Z,publisher_update,control_group,United States,macbook air,3
4306,2014-06-27T09:31:29Z,publisher_update,control_group,United States,lenovo thinkpad,2
12501,2014-06-05T01:28:59Z,publisher_update,test_group,Iraq,asus chromebook,1
4312,2014-06-13T09:31:20Z,publisher_update,control_group,Mexico,ipad mini,3
720,2014-06-25T09:31:27Z,publisher_update,test_group,Ireland,windows surface,3
12518,2014-06-07T16:39:39Z,publisher_update,control_group,Sweden,ipad air,3
4330,2014-06-16T09:31:47Z,publisher_update,control_group,United States,nexus 5,3
12524,2014-06-19T09:31:27Z,publisher_update,control_group,United Kingdom,macbook air,3
13010,2014-06-02T16:37:36Z,publisher_update,control_group,Mexico,samsung galaxy s4,3
4334,2014-06-14T13:22:07Z,publisher_update,test_group,United States,samsung galaxy s4,2
4336,2014-06-02T09:31:16Z,publisher_update,test_group,United States,macbook pro,2
12531,2014-06-03T15:34:39Z,publisher_update,test_group,France,macbook air,2
4342,2014-06-02T09:31:36Z,publisher_update,test_group,United States,dell inspiron notebook,2
4347,2014-06-05T09:17:12Z,publisher_update,control_group,Brazil,asus chromebook,1
4351,2014-06-16T09:31:26Z,publisher_update,test_group,United States,macbook pro,3
4353,2014-06-04T18:23:28Z,publisher_update,control_group,Nigeria,hp pavilion desktop,2
12547,2014-06-02T09:52:46Z,publisher_update,control_group,Sweden,nokia lumia 635,3
12548,2014-06-05T14:32:08Z,publisher_update,test_group,Portugal,macbook pro,2
4365,2014-06-30T09:31:42Z,publisher_update,control_group,Japan,lenovo thinkpad,3
12562,2014-06-04T16:37:10Z,publisher_update,control_group,United States,lenovo thinkpad,3
12565,2014-06-06T16:10:03Z,publisher_update,control_group,Mexico,macbook pro,2
12567,2014-06-06T09:50:33Z,publisher_update,test_group,France,macbook air,3
12571,2014-06-02T14:53:54Z,publisher_update,test_group,Taiwan,asus chromebook,3
4387,2014-06-24T09:31:34Z,publisher_update,control_group,United States,iphone 5,1
4391,2014-06-24T09:31:34Z,publisher_update,test_group,Mexico,nexus 5,2
12584,2014-06-06T09:31:32Z,publisher_update,test_group,Netherlands,iphone 5,3
12585,2014-06-13T12:33:27Z,publisher_update,test_group,United Kingdom,htc one,3
12589,2014-06-05T11:59:10Z,publisher_update,control_group,Canada,nexus 5,2
4398,2014-06-05T16:26:19Z,publisher_update,control_group,United States,acer aspire desktop,2
12593,2014-06-06T09:31:16Z,publisher_update,control_group,Germany,htc one,1
12594,2014-06-27T09:31:17Z,publisher_update,control_group,Finland,acer aspire desktop,3
12595,2014-06-20T09:31:36Z,publisher_update,test_group,France,kindle fire,3
12599,2014-06-07T14:16:13Z,publisher_update,test_group,Italy,macbook pro,1
12604,2014-06-06T19:45:16Z,publisher_update,test_group,Russia,dell inspiron desktop,3
12607,2014-06-04T11:09:54Z,publisher_update,control_group,Japan,samsung galaxy note,3
12610,2014-06-04T15:06:57Z,publisher_update,control_group,France,macbook pro,1
12611,2014-06-13T09:31:35Z,publisher_update,test_group,United States,amazon fire phone,2
12613,2014-06-09T09:31:04Z,publisher_update,test_group,Mexico,samsung galaxy s4,2
12617,2014-06-05T10:15:26Z,publisher_update,control_group,Canada,nexus 5,1
4430,2014-06-02T15:48:18Z,publisher_update,test_group,Nigeria,iphone 5s,1
4433,2014-06-05T09:31:18Z,publisher_update,test_group,United States,lenovo thinkpad,3
12627,2014-06-04T16:17:07Z,publisher_update,control_group,Spain,macbook pro,2
12628,2014-06-23T09:31:38Z,publisher_update,control_group,United Kingdom,lenovo thinkpad,2
4438,2014-06-02T12:42:49Z,publisher_update,control_group,India,iphone 4s,3
12633,2014-06-04T15:15:16Z,publisher_update,test_group,Korea,iphone 5,2
4442,2014-06-04T17:40:42Z,publisher_update,control_group,United States,macbook pro,3
12637,2014-06-04T19:31:04Z,publisher_update,test_group,United Kingdom,samsumg galaxy tablet,1
4446,2014-06-26T09:31:41Z,publisher_update,control_group,Switzerland,asus chromebook,3
12640,2014-06-03T07:18:06Z,publisher_update,test_group,Ireland,iphone 4s,1
12641,2014-06-02T10:35:18Z,publisher_update,test_group,India,macbook air,3
12648,2014-06-02T14:11:16Z,publisher_update,control_group,Russia,iphone 5,1
4457,2014-06-05T09:31:29Z,publisher_update,control_group,Italy,nokia lumia 635,3
12652,2014-06-16T09:31:15Z,publisher_update,control_group,Germany,hp pavilion desktop,1
12660,2014-06-06T19:16:53Z,publisher_update,test_group,Australia,acer aspire desktop,2
12662,2014-06-02T06:13:08Z,publisher_update,test_group,United States,lenovo thinkpad,1
13034,2014-06-07T17:54:15Z,publisher_update,test_group,United States,iphone 4s,2
12670,2014-06-02T08:44:14Z,publisher_update,test_group,United States,dell inspiron desktop,1
12672,2014-06-03T17:38:40Z,publisher_update,test_group,Japan,iphone 5,1
4481,2014-06-13T09:31:27Z,publisher_update,test_group,United States,macbook air,2
12678,2014-06-02T11:04:26Z,publisher_update,control_group,United States,lenovo thinkpad,3
12679,2014-06-09T09:31:19Z,publisher_update,test_group,Japan,macbook air,2
12683,2014-06-06T08:21:11Z,publisher_update,test_group,Italy,macbook pro,1
12686,2014-06-02T18:00:17Z,publisher_update,test_group,Japan,macbook pro,1
12687,2014-06-02T12:01:05Z,publisher_update,test_group,Korea,macbook air,1
4496,2014-06-09T09:31:33Z,publisher_update,test_group,United States,samsung galaxy s4,1
4497,2014-06-02T16:35:44Z,publisher_update,test_group,Australia,lenovo thinkpad,3
4500,2014-06-07T19:32:10Z,publisher_update,test_group,Russia,samsung galaxy s4,1
12700,2014-06-09T09:31:32Z,publisher_update,control_group,Canada,iphone 5,2
4510,2014-06-09T09:31:31Z,publisher_update,test_group,Australia,samsung galaxy s4,3
12703,2014-06-04T11:47:24Z,publisher_update,control_group,France,hp pavilion desktop,2
12708,2014-06-10T17:49:05Z,publisher_update,test_group,Australia,iphone 5,3
11676,2014-06-02T15:48:31Z,publisher_update,control_group,Japan,macbook pro,2
4522,2014-06-09T09:31:14Z,publisher_update,control_group,South Africa,hp pavilion desktop,3
12725,2014-06-03T09:31:26Z,publisher_update,test_group,Taiwan,macbook air,3
4535,2014-06-08T06:55:28Z,publisher_update,control_group,United States,macbook pro,2
12733,2014-06-02T19:56:43Z,publisher_update,test_group,Sweden,nexus 5,1
12735,2014-06-02T10:42:30Z,publisher_update,test_group,Japan,nexus 5,1
4545,2014-06-03T18:46:57Z,publisher_update,test_group,Taiwan,samsung galaxy s4,1
12741,2014-06-02T09:14:28Z,publisher_update,control_group,Italy,iphone 5,1
12742,2014-06-03T11:42:02Z,publisher_update,test_group,Mexico,macbook air,3
12743,2014-06-10T09:31:37Z,publisher_update,control_group,Belgium,ipad air,3
12744,2014-06-03T07:15:53Z,publisher_update,control_group,Philippines,macbook air,1
12747,2014-06-02T10:14:25Z,publisher_update,control_group,United States,iphone 5s,1
4556,2014-06-07T10:53:44Z,publisher_update,control_group,Australia,asus chromebook,1
12749,2014-06-02T16:45:47Z,publisher_update,test_group,Spain,iphone 5,2
12751,2014-06-03T11:27:45Z,publisher_update,control_group,United States,macbook pro,1
12752,2014-06-03T09:31:30Z,publisher_update,test_group,United Kingdom,iphone 5,1
12753,2014-06-01T19:49:10Z,publisher_update,control_group,United States,iphone 4s,3
12757,2014-06-03T12:03:34Z,publisher_update,test_group,Spain,samsung galaxy s4,2
12758,2014-06-07T07:26:18Z,publisher_update,control_group,Japan,dell inspiron desktop,1
12759,2014-06-09T12:37:47Z,publisher_update,control_group,Netherlands,iphone 5s,2
4568,2014-06-04T16:02:16Z,publisher_update,control_group,Poland,nexus 5,3
4569,2014-06-04T12:01:37Z,publisher_update,control_group,Russia,lenovo thinkpad,3
12764,2014-06-02T08:48:25Z,publisher_update,test_group,India,acer aspire notebook,1
4575,2014-06-10T09:31:22Z,publisher_update,control_group,Japan,dell inspiron notebook,3
4580,2014-06-03T09:31:52Z,publisher_update,control_group,France,iphone 4s,1
4583,2014-06-11T09:31:17Z,publisher_update,control_group,Netherlands,nokia lumia 635,3
4584,2014-06-18T09:31:29Z,publisher_update,test_group,Korea,iphone 5,1
12777,2014-06-07T18:29:00Z,publisher_update,test_group,Korea,macbook pro,3
3495,2014-06-20T09:31:15Z,publisher_update,test_group,Italy,dell inspiron notebook,2
12780,2014-06-17T09:31:17Z,publisher_update,test_group,France,nexus 10,3
4591,2014-06-11T09:31:30Z,publisher_update,test_group,France,iphone 4s,3
12786,2014-06-05T09:34:24Z,publisher_update,control_group,India,macbook pro,1
4596,2014-06-18T09:31:32Z,publisher_update,test_group,Japan,hp pavilion desktop,1
12792,2014-06-04T08:08:25Z,publisher_update,control_group,Singapore,nexus 5,3
12797,2014-06-06T10:52:48Z,publisher_update,control_group,Netherlands,ipad mini,1
12798,2014-06-03T15:39:21Z,publisher_update,test_group,Philippines,macbook pro,2
12800,2014-06-05T16:33:51Z,publisher_update,control_group,United States,iphone 5s,2
12810,2014-06-02T09:35:41Z,publisher_update,control_group,United Kingdom,mac mini,2
12811,2014-06-02T10:27:24Z,publisher_update,control_group,Canada,lenovo thinkpad,2
12817,2014-06-10T16:40:13Z,publisher_update,test_group,United States,macbook air,2
4626,2014-06-03T12:54:22Z,publisher_update,test_group,Australia,macbook pro,1
4627,2014-06-19T09:31:32Z,publisher_update,test_group,Japan,samsung galaxy s4,3
8964,2014-06-03T09:31:36Z,publisher_update,test_group,United States,macbook pro,3
4635,2014-06-26T09:31:28Z,publisher_update,control_group,Saudi Arabia,ipad mini,3
4639,2014-06-12T16:18:34Z,publisher_update,test_group,Korea,lenovo thinkpad,3
12832,2014-06-05T08:49:45Z,publisher_update,test_group,United Kingdom,lenovo thinkpad,3
4641,2014-06-19T09:31:20Z,publisher_update,control_group,United States,asus chromebook,2
4642,2014-06-20T09:31:26Z,publisher_update,control_group,Italy,macbook pro,2
12843,2014-06-02T09:55:42Z,publisher_update,test_group,United Kingdom,macbook pro,3
12844,2014-06-04T09:27:28Z,publisher_update,test_group,Switzerland,nexus 5,1
12849,2014-06-05T09:31:51Z,publisher_update,test_group,Russia,iphone 5,2
12850,2014-06-12T09:31:28Z,publisher_update,control_group,Germany,iphone 5s,3
3507,2014-06-04T18:58:44Z,publisher_update,control_group,United States,macbook pro,1
4660,2014-06-13T09:31:34Z,publisher_update,control_group,France,macbook pro,1
12853,2014-06-02T07:54:53Z,publisher_update,test_group,Brazil,windows surface,1
4662,2014-06-27T09:31:33Z,publisher_update,test_group,Russia,macbook pro,2
12856,2014-06-02T11:46:35Z,publisher_update,control_group,Italy,iphone 5s,3
12859,2014-06-03T22:38:10Z,publisher_update,test_group,Canada,iphone 5s,1
4670,2014-06-27T09:31:32Z,publisher_update,test_group,Germany,acer aspire notebook,2
12864,2014-06-06T12:10:14Z,publisher_update,test_group,Brazil,macbook pro,1
12865,2014-06-01T06:35:22Z,publisher_update,test_group,Germany,iphone 5,3
4675,2014-06-30T09:31:18Z,publisher_update,control_group,United States,htc one,3
12872,2014-06-03T15:06:53Z,publisher_update,control_group,Japan,macbook air,2
12874,2014-06-03T09:07:20Z,publisher_update,test_group,Singapore,ipad mini,3
4686,2014-06-30T09:31:17Z,publisher_update,control_group,Iran,ipad mini,1
4687,2014-06-16T09:31:29Z,publisher_update,control_group,Belgium,lenovo thinkpad,1
12880,2014-06-12T09:31:19Z,publisher_update,control_group,Germany,macbook pro,3
12882,2014-06-05T18:05:20Z,publisher_update,control_group,Japan,macbook pro,3
12883,2014-06-04T13:49:12Z,publisher_update,test_group,United States,lenovo thinkpad,2
12887,2014-06-21T08:25:07Z,publisher_update,control_group,United States,macbook pro,3
12888,2014-06-04T18:25:46Z,publisher_update,test_group,France,macbook pro,1
4697,2014-06-02T09:31:22Z,publisher_update,control_group,Korea,samsung galaxy s4,3
12890,2014-06-02T14:23:04Z,publisher_update,test_group,Germany,iphone 5,1
